id,city,state_id,county_name,lat,lng,population,incorporated,timezone
1840003548,Fair Lawn,NJ,Bergen,40.9359,-74.1177,35153,TRUE,America/New_York
1840008467,Mason,OH,Warren,39.3571,-84.3023,35148,TRUE,America/New_York
1840028098,West Hollywood,CA,Los Angeles,34.0883,-118.3719,35090,TRUE,America/Los_Angeles
1840017365,Graham,WA,Pierce,47.0322,-122.2827,35090,FALSE,America/Los_Angeles
1840029039,Golden Glades,FL,Miami-Dade,25.9129,-80.2013,35042,FALSE,America/New_York
1840022102,Sahuarita,AZ,Pima,31.9323,-110.9654,35012,TRUE,America/Phoenix
1840026029,Prairieville,LA,Ascension,30.3151,-90.9571,35010,FALSE,America/Chicago
1840021963,San Juan Capistrano,CA,Orange,33.5008,-117.6544,34998,TRUE,America/Los_Angeles
1840018860,Pueblo West,CO,Pueblo,38.3465,-104.7246,34992,FALSE,America/Denver
1840019651,Timberwood Park,TX,Bexar,29.6995,-98.4838,34980,FALSE,America/Chicago
1840019137,Oildale,CA,Kern,35.4293,-119.0306,34971,FALSE,America/Los_Angeles
1840032850,Butte,MT,Silver Bow,45.902,-112.6571,34929,TRUE,America/Denver
1840021130,University Place,WA,Pierce,47.2147,-122.5461,34850,TRUE,America/Los_Angeles
1840000988,Long Beach,NY,Nassau,40.5887,-73.666,34741,TRUE,America/New_York
1840014076,Merritt Island,FL,Brevard,28.3139,-80.6708,34718,FALSE,America/New_York
1840010739,University City,MO,St. Louis,38.6657,-90.3315,34655,TRUE,America/Chicago
1840011304,Northbrook,IL,Cook,42.1292,-87.8352,34642,TRUE,America/Chicago
1840019607,Del Rio,TX,Val Verde,29.3708,-100.8801,34638,TRUE,America/Chicago
1840014703,Canton,GA,Cherokee,34.2467,-84.4897,34587,TRUE,America/New_York
1840020496,Manhattan Beach,CA,Los Angeles,33.8894,-118.3967,34584,TRUE,America/Los_Angeles
1840022019,Prosper,TX,Collin,33.2394,-96.8087,34567,TRUE,America/Chicago
1840002213,Manitowoc,WI,Manitowoc,44.0991,-87.6812,34553,TRUE,America/Chicago
1840008440,Fairborn,OH,Greene,39.801,-84.0094,34506,TRUE,America/New_York
1840019956,McMinnville,OR,Yamhill,45.211,-123.1918,34493,TRUE,America/Los_Angeles
1840019897,Lewiston,ID,Nez Perce,46.3934,-116.9933,34471,TRUE,America/Los_Angeles
1840014891,Meridian,MS,Lauderdale,32.3846,-88.6896,34466,TRUE,America/Chicago
1840005971,College Park,MD,Prince George's,38.996,-76.9337,34397,TRUE,America/New_York
1840014674,Valparaiso,IN,Porter,41.4783,-87.0506,34377,TRUE,America/Chicago
1840013733,Goshen,IN,Elkhart,41.5743,-85.8309,34374,TRUE,America/Indiana/Indianapolis
1840020283,Pleasant Hill,CA,Contra Costa,37.9539,-122.0759,34335,TRUE,America/Los_Angeles
1840018451,Spanaway,WA,Pierce,47.0979,-122.4233,34322,FALSE,America/Los_Angeles
1840000803,Stow,OH,Summit,41.1765,-81.4344,34317,TRUE,America/New_York
1840028408,Westmont,CA,Los Angeles,33.9417,-118.3018,34291,FALSE,America/Los_Angeles
1840005687,Pikesville,MD,Baltimore,39.3893,-76.702,34253,FALSE,America/New_York
1840024507,South Riding,VA,Loudoun,38.912,-77.5132,34200,FALSE,America/New_York
1840015133,Cooper City,FL,Broward,26.0463,-80.2862,34166,TRUE,America/New_York
1840005834,Montgomery Village,MD,Montgomery,39.1788,-77.1954,34161,FALSE,America/New_York
1840038683,Dakota Ridge,CO,Jefferson,39.6192,-105.1344,34159,TRUE,America/Denver
1840020840,Lufkin,TX,Angelina,31.3217,-94.7277,34158,TRUE,America/Chicago
1840004964,New City,NY,Rockland,41.1542,-73.9912,34133,FALSE,America/New_York
1840021860,San Dimas,CA,Los Angeles,34.1082,-117.809,34099,TRUE,America/Los_Angeles
1840007091,Crown Point,IN,Lake,41.4143,-87.3457,34042,TRUE,America/Chicago
1840003420,Westlake,OH,Cuyahoga,41.4524,-81.9294,34036,TRUE,America/New_York
1840000957,Kearney,NE,Buffalo,40.7011,-99.0833,34024,TRUE,America/Chicago
1840021352,Syracuse,UT,Davis,41.0859,-112.0698,34009,TRUE,America/Denver
1840002420,Eastpointe,MI,Macomb,42.4657,-82.9461,34003,TRUE,America/Detroit
1840022041,Weatherford,TX,Parker,32.7536,-97.7723,33924,TRUE,America/Chicago
1840011411,Woodridge,IL,DuPage,41.737,-88.0409,33889,TRUE,America/Chicago
1840021043,Kingman,AZ,Mohave,35.217,-114.0105,33850,TRUE,America/Phoenix
1840001638,Leawood,KS,Johnson,38.9075,-94.6258,33844,TRUE,America/Chicago
1840019639,Cibolo,TX,Guadalupe,29.5634,-98.2115,33829,TRUE,America/Chicago
1840019621,Deer Park,TX,Harris,29.6898,-95.1151,33823,TRUE,America/Chicago
1840020211,Englewood,CO,Arapahoe,39.6468,-104.9942,33774,TRUE,America/Denver
1840021174,Walla Walla,WA,Walla Walla,46.0671,-118.3368,33766,TRUE,America/Los_Angeles
1840015801,Statesboro,GA,Bulloch,32.4375,-81.7751,33705,TRUE,America/New_York
1840005279,Uniondale,NY,Nassau,40.7176,-73.5947,33637,FALSE,America/New_York
1840013756,Alabaster,AL,Shelby,33.2198,-86.8225,33633,TRUE,America/Chicago
1840014756,Kennesaw,GA,Cobb,34.026,-84.6177,33627,TRUE,America/New_York
1840006332,Gadsden,AL,Etowah,34.0086,-86.0157,33617,TRUE,America/Chicago
1840005228,Baldwin,NY,Nassau,40.6511,-73.6075,33595,FALSE,America/New_York
1840020851,Harker Heights,TX,Bell,31.0572,-97.6446,33595,TRUE,America/Chicago
1840013432,Goldsboro,NC,Wayne,35.3778,-77.9717,33448,TRUE,America/New_York
1840028580,Ken Caryl,CO,Jefferson,39.577,-105.1144,33407,FALSE,America/Denver
1840003861,Petersburg,VA,Petersburg,37.2043,-77.3913,33365,TRUE,America/New_York
1840005081,Huntington Station,NY,Suffolk,40.8446,-73.405,33283,FALSE,America/New_York
1840019978,Gillette,WY,Campbell,44.2752,-105.4982,33278,TRUE,America/Denver
1840000690,Chester,PA,Delaware,39.8456,-75.3718,33209,TRUE,America/New_York
1840029096,West Little River,FL,Miami-Dade,25.8571,-80.2367,33147,FALSE,America/New_York
1840019820,Helena,MT,Lewis and Clark,46.5965,-112.0202,33126,TRUE,America/Denver
1840001206,Bethel Park,PA,Allegheny,40.3238,-80.0364,33070,TRUE,America/New_York
1840013747,Martinez,GA,Columbia,33.5209,-82.0985,33019,FALSE,America/New_York
1840028980,East Lake,FL,Pinellas,28.1206,-82.6868,33019,FALSE,America/New_York
1840004986,Spring Valley,NY,Rockland,41.1151,-74.0486,32995,TRUE,America/New_York
1840018746,Cottonwood Heights,UT,Salt Lake,40.6137,-111.8144,32984,TRUE,America/Denver
1840019464,Cleburne,TX,Johnson,32.3568,-97.4151,32966,TRUE,America/Chicago
1840020302,Foster City,CA,San Mateo,37.5553,-122.2659,32964,TRUE,America/Los_Angeles
1840018260,Canyon Lake,TX,Comal,29.8761,-98.2611,32924,FALSE,America/Chicago
1840015511,Sherwood,AR,Pulaski,34.8507,-92.2029,32915,TRUE,America/Chicago
1840018735,Clearfield,UT,Davis,41.103,-112.0238,32895,TRUE,America/Denver
1840019328,Dana Point,CA,Orange,33.4733,-117.6967,32883,TRUE,America/Los_Angeles
1840002809,Rochester,NH,Strafford,43.299,-70.9787,32866,TRUE,America/New_York
1840011406,Glendale Heights,IL,DuPage,41.9196,-88.0785,32864,TRUE,America/Chicago
1840018738,Kaysville,UT,Davis,41.029,-111.9456,32861,TRUE,America/Denver
1840019228,Bell,CA,Los Angeles,33.9801,-118.1798,32830,TRUE,America/Los_Angeles
1840006716,Andover,MN,Anoka,45.2571,-93.3265,32825,TRUE,America/Chicago
1840004022,Brooklyn Center,MN,Hennepin,45.0681,-93.3162,32811,TRUE,America/Chicago
1840019306,Desert Hot Springs,CA,Riverside,33.955,-116.5429,32786,TRUE,America/Los_Angeles
1840020305,Menlo Park,CA,San Mateo,37.4685,-122.1673,32775,TRUE,America/Los_Angeles
1840021575,Los Gatos,CA,Santa Clara,37.2304,-121.9562,32773,TRUE,America/Los_Angeles
1840009190,St. Charles,IL,Kane,41.9193,-88.3109,32733,TRUE,America/Chicago
1840005914,Pasadena,MD,Anne Arundel,39.1552,-76.5537,32717,FALSE,America/New_York
1840008957,Savage,MN,Scott,44.7545,-93.3632,32706,TRUE,America/Chicago
1840020266,Lathrop,CA,San Joaquin,37.809,-121.3131,32696,TRUE,America/Los_Angeles
1840001783,Goleta,CA,Santa Barbara,34.4361,-119.8594,32693,TRUE,America/Los_Angeles
1840018426,Des Moines,WA,King,47.3914,-122.3156,32545,TRUE,America/Los_Angeles
1840016198,Garner,NC,Wake,35.6936,-78.6181,32543,TRUE,America/New_York
1840003554,Garfield,NJ,Bergen,40.8791,-74.1085,32502,TRUE,America/New_York
1840018019,Fallbrook,CA,San Diego,33.3693,-117.2259,32467,FALSE,America/Los_Angeles
1840013161,Florence,KY,Boone,38.9899,-84.6471,32334,TRUE,America/New_York
1840013722,Aiken,SC,Aiken,33.5303,-81.7271,32334,TRUE,America/New_York
1840028974,Buenaventura Lakes,FL,Osceola,28.3349,-81.3539,32310,FALSE,America/New_York
1840019343,Spring Valley,CA,San Diego,32.7317,-116.9766,32215,FALSE,America/Los_Angeles
1840015380,Maryville,TN,Blount,35.7468,-83.9789,32196,TRUE,America/New_York
1840019573,Hutto,TX,Williamson,30.5396,-97.544,32188,TRUE,America/Chicago
1840003673,Long Branch,NJ,Monmouth,40.2965,-73.9915,32184,TRUE,America/New_York
1840000965,Massillon,OH,Stark,40.7838,-81.5254,32177,TRUE,America/New_York
1840021431,Wheat Ridge,CO,Jefferson,39.7728,-105.1028,32158,TRUE,America/Denver
1840008632,O'Fallon,IL,St. Clair,38.5974,-89.9148,32139,TRUE,America/Chicago
1840011271,Elk Grove Village,IL,Cook,42.0064,-87.9921,32132,TRUE,America/Chicago
1840020820,Nacogdoches,TX,Nacogdoches,31.6134,-94.6528,32104,TRUE,America/Chicago
1840014473,Oak Ridge,TN,Anderson,35.9639,-84.2938,32088,TRUE,America/New_York
1840003400,North Olmsted,OH,Cuyahoga,41.4149,-81.919,32031,TRUE,America/New_York
1840017580,Fair Oaks,CA,Sacramento,38.6504,-121.2496,32030,FALSE,America/Los_Angeles
1840018934,Atwater,CA,Merced,37.3529,-120.5959,32013,TRUE,America/Los_Angeles
1840016352,Cornelius,NC,Mecklenburg,35.4724,-80.8813,32009,TRUE,America/New_York
1840037100,West Odessa,TX,Ector,31.8389,-102.5003,31985,FALSE,America/Chicago
1840023306,Juneau,AK,Juneau,58.4546,-134.1739,31969,TRUE,America/Juneau
1840013675,Duluth,GA,Gwinnett,34.0053,-84.1492,31958,TRUE,America/New_York
1840019231,Beverly Hills,CA,Los Angeles,34.0786,-118.4021,31955,TRUE,America/Los_Angeles
1840005210,Opelika,AL,Lee,32.6612,-85.3769,31944,TRUE,America/Chicago
1840031493,Milford Mill,MD,Baltimore,39.3444,-76.7668,31939,FALSE,America/New_York
1840019864,Pullman,WA,Whitman,46.7336,-117.168,31939,TRUE,America/Los_Angeles
1840021362,Erie,CO,Weld,40.0404,-105.0399,31927,TRUE,America/Denver
1840005246,Oceanside,NY,Nassau,40.6328,-73.6364,31907,FALSE,America/New_York
1840013993,Marrero,LA,Jefferson,29.8871,-90.1126,31866,FALSE,America/Chicago
1840020096,Laramie,WY,Albany,41.3099,-105.6085,31848,TRUE,America/Denver
1840019444,Carlsbad,NM,Eddy,32.401,-104.2388,31813,TRUE,America/Denver
1840009402,Pekin,IL,Tazewell,40.5678,-89.6251,31812,TRUE,America/Chicago
1840001841,Sun City Center,FL,Hillsborough,27.715,-82.3569,31801,FALSE,America/New_York
1840000349,Rome,NY,Oneida,43.226,-75.4909,31795,TRUE,America/New_York
1840000442,Ithaca,NY,Tompkins,42.4442,-76.5032,31792,TRUE,America/New_York
1840022214,Seguin,TX,Guadalupe,29.5891,-97.9676,31789,TRUE,America/Chicago
1840021529,San Pablo,CA,Contra Costa,37.9629,-122.3426,31771,TRUE,America/Los_Angeles
1840015135,Dania Beach,FL,Broward,26.0593,-80.1637,31739,TRUE,America/New_York
1840029049,Lake Magdalene,FL,Hillsborough,28.0875,-82.4791,31733,FALSE,America/New_York
1840002829,West Bend,WI,Washington,43.4173,-88.1818,31722,TRUE,America/Chicago
1840034671,Bethany,OR,Washington,45.5614,-122.837,31700,FALSE,America/Los_Angeles
1840000238,Bangor,ME,Penobscot,44.8323,-68.7906,31663,TRUE,America/New_York
1840004849,Naugatuck,CT,Naugatuck Valley,41.489,-73.0518,31634,TRUE,America/New_York
1840011175,Mundelein,IL,Lake,42.2693,-88.0102,31632,TRUE,America/Chicago
1840014330,Nicholasville,KY,Jessamine,37.8906,-84.5668,31625,TRUE,America/New_York
1840005682,Middle River,MD,Baltimore,39.3436,-76.4253,31616,FALSE,America/New_York
1840073591,Bel Air North,MD,Harford,39.5543,-76.3732,31599,TRUE,America/New_York
1840002905,Fitchburg,WI,Dane,42.9859,-89.4255,31566,TRUE,America/Chicago
1840014591,New Bern,NC,Craven,35.0955,-77.0723,31563,TRUE,America/New_York
1840029051,Lakeside,FL,Clay,30.1356,-81.7674,31548,FALSE,America/New_York
1840021785,Shawnee,OK,Pottawatomie,35.3531,-96.9647,31511,TRUE,America/Chicago
1840005026,Centereach,NY,Suffolk,40.8681,-73.0821,31501,FALSE,America/New_York
1840018642,Eagle,ID,Ada,43.7223,-116.3866,31490,TRUE,America/Boise
1840029147,LaGrange,GA,Troup,33.0274,-85.0384,31479,FALSE,America/New_York
1840010515,Zionsville,IN,Boone,39.9897,-86.3182,31442,TRUE,America/Indiana/Indianapolis
1840015799,Bluffton,SC,Beaufort,32.2135,-80.9316,31323,TRUE,America/New_York
1840019183,Orcutt,CA,Santa Barbara,34.8691,-120.4222,31284,FALSE,America/Los_Angeles
1840005017,Bay Shore,NY,Suffolk,40.7288,-73.2495,31275,FALSE,America/New_York
1840024508,Sterling,VA,Loudoun,39.0052,-77.405,31251,FALSE,America/New_York
1840020156,Holladay,UT,Salt Lake,40.66,-111.8226,31236,TRUE,America/Denver
1840015073,New Smyrna Beach,FL,Volusia,29.0249,-80.9652,31212,TRUE,America/New_York
1840021842,Santa Paula,CA,Ventura,34.3545,-119.0656,31202,TRUE,America/Los_Angeles
1840004941,Port Chester,NY,Westchester,41.0051,-73.668,31162,TRUE,America/New_York
1840014136,Haines City,FL,Polk,28.1102,-81.6157,31156,TRUE,America/New_York
1840021116,SeaTac,WA,King,47.4444,-122.2986,31143,TRUE,America/Los_Angeles
1840020517,Lawndale,CA,Los Angeles,33.8884,-118.3531,31113,TRUE,America/Los_Angeles
1840019403,Alamogordo,NM,Otero,32.8837,-105.9625,31063,TRUE,America/Denver
1840022048,Southlake,TX,Tarrant,32.9545,-97.1503,31044,TRUE,America/Chicago
1840003402,North Royalton,OH,Cuyahoga,41.3138,-81.745,31013,TRUE,America/New_York
1840014399,Hopkinsville,KY,Christian,36.8381,-87.4775,31011,TRUE,America/Chicago
1840014819,Northport,AL,Tuscaloosa,33.2586,-87.5993,30991,TRUE,America/Chicago
1840015287,Bella Vista,AR,Benton,36.4667,-94.2707,30935,TRUE,America/Chicago
1840020588,Laguna Hills,CA,Orange,33.5918,-117.6991,30921,TRUE,America/Los_Angeles
1840006039,Springfield,VA,Fairfax,38.781,-77.1839,30894,FALSE,America/New_York
1840007447,Ballwin,MO,St. Louis,38.595,-90.55,30835,TRUE,America/Chicago
1840015421,Sanford,NC,Lee,35.4875,-79.177,30833,TRUE,America/New_York
1840020514,La Verne,CA,Los Angeles,34.1207,-117.7703,30804,TRUE,America/Los_Angeles
1840008086,North Chicago,IL,Lake,42.3172,-87.8595,30772,TRUE,America/Chicago
1840001096,Westfield,NJ,Union,40.6516,-74.3432,30760,TRUE,America/New_York
1840039045,Oakleaf Plantation,FL,Clay,30.1689,-81.8337,30737,TRUE,America/New_York
1840020328,Los Altos,CA,Santa Clara,37.3684,-122.0965,30736,TRUE,America/Los_Angeles
1840017275,Miami Lakes,FL,Miami-Dade,25.9125,-80.3214,30731,TRUE,America/New_York
1840021561,Washington,UT,Washington,37.1303,-113.4878,30686,TRUE,America/Denver
1840019297,Banning,CA,Riverside,33.946,-116.8992,30680,TRUE,America/Los_Angeles
1840006117,West Falls Church,VA,Fairfax,38.8648,-77.1878,30660,FALSE,America/New_York
1840014745,Lawrenceville,GA,Gwinnett,33.9523,-83.9932,30626,TRUE,America/New_York
1840005698,Eldersburg,MD,Carroll,39.4041,-76.9528,30626,FALSE,America/New_York
1840005256,Franklin Square,NY,Nassau,40.7002,-73.6775,30559,FALSE,America/New_York
1840018925,Burlingame,CA,San Mateo,37.5859,-122.3667,30526,TRUE,America/Los_Angeles
1840011152,Gurnee,IL,Lake,42.3708,-87.9392,30486,TRUE,America/Chicago
1840016195,Morrisville,NC,Wake,35.8368,-78.8348,30471,TRUE,America/New_York
1840013909,Ferry Pass,FL,Escambia,30.5205,-87.1899,30467,FALSE,America/Chicago
1840001381,Princeton,NJ,Mercer,40.3562,-74.6693,30451,TRUE,America/New_York
1840008502,Liberty,MO,Clay,39.2394,-94.4191,30446,TRUE,America/Chicago
1840013706,Redan,GA,DeKalb,33.7394,-84.1644,30426,FALSE,America/New_York
1840005685,Parkville,MD,Baltimore,39.3832,-76.5519,30423,FALSE,America/New_York
1840014775,Chamblee,GA,DeKalb,33.8842,-84.3007,30369,TRUE,America/New_York
1840000372,North Tonawanda,NY,Niagara,43.0457,-78.8659,30338,TRUE,America/New_York
1840021572,Saratoga,CA,Santa Clara,37.2684,-122.0263,30335,TRUE,America/Los_Angeles
1840009536,Brownsburg,IN,Hendricks,39.8337,-86.383,30310,TRUE,America/Indiana/Indianapolis
1840005578,Newark,DE,New Castle,39.6776,-75.7576,30309,TRUE,America/New_York
1840030079,Granger,IN,St. Joseph,41.7374,-86.1348,30279,FALSE,America/Indiana/Indianapolis
1840011301,Niles,IL,Cook,42.0278,-87.8099,30262,TRUE,America/Chicago
1840006973,Highland Park,IL,Lake,42.1823,-87.8104,30229,TRUE,America/Chicago
1840000585,Middletown,NY,Orange,41.4459,-74.4236,30227,TRUE,America/New_York
1840005185,Austintown,OH,Mahoning,41.0932,-80.7405,30215,FALSE,America/New_York
1840074790,Summerlin South,NV,Clark,36.1242,-115.3324,30075,TRUE,America/Los_Angeles
1840014159,Ruskin,FL,Hillsborough,27.7065,-82.4209,30074,FALSE,America/New_York
1840015706,McDonough,GA,Henry,33.4397,-84.1505,30056,TRUE,America/New_York
1840000621,Bowling Green,OH,Wood,41.3776,-83.6495,30051,TRUE,America/New_York
1840005550,Drexel Hill,PA,Delaware,39.9495,-75.3038,30015,FALSE,America/New_York
1840016350,Matthews,NC,Mecklenburg,35.1195,-80.7101,29959,TRUE,America/New_York
1840007798,Fridley,MN,Anoka,45.0841,-93.2595,29944,TRUE,America/Chicago
1840014474,Paragould,AR,Greene,36.0555,-90.5149,29940,TRUE,America/Chicago
1840020649,Greenville,TX,Hunt,33.1116,-96.1099,29936,TRUE,America/Chicago
1840015966,Winter Park,FL,Orange,28.5989,-81.3442,29929,TRUE,America/New_York
1840010110,Algonquin,IL,McHenry,42.1629,-88.3159,29904,TRUE,America/Chicago
1840000753,Hazleton,PA,Luzerne,40.9505,-75.9725,29886,TRUE,America/New_York
1840005909,Crofton,MD,Anne Arundel,39.0144,-76.68,29878,FALSE,America/New_York
1840000412,Gloucester,MA,Essex,42.626,-70.6897,29862,TRUE,America/New_York
1840021550,San Carlos,CA,San Mateo,37.4982,-122.2677,29797,TRUE,America/Los_Angeles
1840020358,Monterey,CA,Monterey,36.5919,-121.8808,29772,TRUE,America/Los_Angeles
1840001091,Rahway,NJ,Union,40.6077,-74.2807,29748,TRUE,America/New_York
1840019126,Atascadero,CA,San Luis Obispo,35.4827,-120.6858,29735,TRUE,America/Los_Angeles
1840018519,Orchards,WA,Clark,45.689,-122.5306,29716,FALSE,America/Los_Angeles
1840008277,Galesburg,IL,Knox,40.9506,-90.3763,29653,TRUE,America/Chicago
1840007093,Hobart,IN,Lake,41.514,-87.2729,29646,TRUE,America/Chicago
1840010222,Schererville,IN,Lake,41.4861,-87.4442,29627,TRUE,America/Chicago
1840023139,Central,LA,East Baton Rouge,30.5593,-91.0369,29603,TRUE,America/Chicago
1840005976,Laurel,MD,Prince George's,39.0949,-76.8622,29594,TRUE,America/New_York
1840009681,Raytown,MO,Jackson,38.9944,-94.4641,29593,TRUE,America/Chicago
1840013579,Anderson,SC,Anderson,34.5211,-82.6478,29563,TRUE,America/New_York
1840003964,Southgate,MI,Wayne,42.2047,-83.2057,29551,TRUE,America/Detroit
1840002945,Burton,MI,Genesee,42.9974,-83.6175,29529,TRUE,America/Detroit
1840000432,Melrose,MA,Middlesex,42.4556,-71.059,29488,TRUE,America/New_York
1840017499,Magna,UT,Salt Lake,40.7634,-112.1599,29488,TRUE,America/Denver
1840015088,Casselberry,FL,Seminole,28.6624,-81.3217,29473,TRUE,America/New_York
1840018912,San Lorenzo,CA,Alameda,37.6733,-122.1332,29453,FALSE,America/Los_Angeles
1840153163,Eastern Goleta Valley,CA,Santa Barbara,34.4448,-119.7879,29411,FALSE,America/Los_Angeles
1840019058,Bixby,OK,Tulsa,35.9454,-95.8776,29402,TRUE,America/Chicago
1840002424,Oak Park,MI,Oakland,42.4649,-83.1824,29370,TRUE,America/Detroit
1840000602,Garfield Heights,OH,Cuyahoga,41.4199,-81.6038,29369,TRUE,America/New_York
1840073853,Vero Beach South,FL,Indian River,27.6132,-80.4163,29365,TRUE,America/New_York
1840038864,Fleming Island,FL,Clay,30.0988,-81.7124,29351,TRUE,America/New_York
1840015708,Texarkana,AR,Miller,33.436,-93.9959,29343,TRUE,America/Chicago
1840003546,Englewood,NJ,Bergen,40.8917,-73.9736,29342,TRUE,America/New_York
1840020236,Fountain,CO,El Paso,38.6886,-104.6829,29327,TRUE,America/Denver
1840008598,Kirkwood,MO,St. Louis,38.5788,-90.4203,29302,TRUE,America/Chicago
1840014633,Jacksonville,AR,Pulaski,34.8807,-92.1304,29285,TRUE,America/Chicago
1840004931,Harrison,NY,Westchester,41.0236,-73.7193,29279,TRUE,America/New_York
1840005830,Clarksburg,MD,Montgomery,39.2246,-77.2659,29246,FALSE,America/New_York
1840028115,Suisun City,CA,Solano,38.2473,-122.0091,29205,TRUE,America/Los_Angeles
1840015358,Statesville,NC,Iredell,35.7842,-80.8713,29161,TRUE,America/New_York
1840020301,East Palo Alto,CA,San Mateo,37.4671,-122.1352,29143,TRUE,America/Los_Angeles
1840006120,Mehlville,MO,St. Louis,38.5018,-90.3149,29089,FALSE,America/Chicago
1840000970,Easton,PA,Northampton,40.6858,-75.2209,29079,TRUE,America/New_York
1840020712,Sachse,TX,Dallas,32.9726,-96.5793,29075,TRUE,America/Chicago
1840073826,East Lake-Orient Park,FL,Hillsborough,27.997,-82.3653,29064,TRUE,America/New_York
1840014541,Russellville,AR,Pope,35.2762,-93.1383,29057,TRUE,America/Chicago
1840014267,Independence,KY,Kenton,38.951,-84.5492,29024,TRUE,America/New_York
1840003412,Shaker Heights,OH,Cuyahoga,41.4744,-81.5496,29004,TRUE,America/New_York
1840001548,Enterprise,AL,Coffee,31.3275,-85.8463,28990,TRUE,America/Chicago
1840014311,Jeffersontown,KY,Jefferson,38.2049,-85.5701,28988,TRUE,America/New_York
1840005686,Perry Hall,MD,Baltimore,39.4068,-76.478,28908,FALSE,America/New_York
1840011129,Lake in the Hills,IL,McHenry,42.1913,-88.3477,28853,TRUE,America/Chicago
1840013759,Greenville,MS,Washington,33.385,-91.0514,28833,TRUE,America/Chicago
1840007022,Burbank,IL,Cook,41.7444,-87.7686,28822,TRUE,America/Chicago
1840014228,Golden Gate,FL,Collier,26.1844,-81.7031,28767,FALSE,America/New_York
1840019655,Converse,TX,Bexar,29.5091,-98.3084,28764,TRUE,America/Chicago
1840021729,Twentynine Palms,CA,San Bernardino,34.1478,-116.0659,28738,TRUE,America/Los_Angeles
1840006178,Daphne,AL,Baldwin,30.6263,-87.8816,28673,TRUE,America/Chicago
1840007235,Danville,IL,Vermilion,40.1426,-87.6111,28663,TRUE,America/Chicago
1840000451,Northampton,MA,Hampshire,42.3266,-72.6745,28640,TRUE,America/New_York
1840005678,Carney,MD,Baltimore,39.405,-76.5235,28624,FALSE,America/New_York
1840150304,East Niles,CA,Kern,35.3683,-118.9225,28586,FALSE,America/Los_Angeles
1840043023,Temescal Valley,CA,Riverside,33.7581,-117.4677,28560,TRUE,America/Los_Angeles
1840004304,Forest Hills,MI,Kent,42.9577,-85.4895,28494,FALSE,America/Detroit
1840013968,Laplace,LA,St. John the Baptist,30.0731,-90.4758,28480,FALSE,America/Chicago
1840013210,Frankfort,KY,Franklin,38.1924,-84.8643,28452,TRUE,America/New_York
1840011257,Lansing,IL,Cook,41.5648,-87.5462,28415,TRUE,America/Chicago
1840002449,Madison Heights,MI,Oakland,42.5073,-83.1034,28411,TRUE,America/Detroit
1840000446,Jamestown,NY,Chautauqua,42.0976,-79.2367,28401,TRUE,America/New_York
1840003631,Monroeville,PA,Allegheny,40.4262,-79.7605,28383,TRUE,America/New_York
1840014149,Apollo Beach,FL,Hillsborough,27.7618,-82.4003,28347,FALSE,America/New_York
1840002032,Aberdeen,SD,Brown,45.4649,-98.4686,28297,TRUE,America/Chicago
1840016479,Fort Mill,SC,York,35.0061,-80.9389,28281,TRUE,America/New_York
1840015095,Rockledge,FL,Brevard,28.3203,-80.736,28279,TRUE,America/New_York
1840011405,Glen Ellyn,IL,DuPage,41.8666,-88.0629,28270,TRUE,America/Chicago
1840000893,Bergenfield,NJ,Bergen,40.9236,-73.9982,28269,TRUE,America/New_York
1840027989,Fortuna Foothills,AZ,Yuma,32.6616,-114.3974,28227,FALSE,America/Phoenix
1840020734,Forney,TX,Kaufman,32.744,-96.4529,28222,TRUE,America/Chicago
1840019690,Eagle Pass,TX,Maverick,28.7125,-100.484,28186,TRUE,America/Chicago
1840006394,Short Pump,VA,Henrico,37.6549,-77.6201,28177,FALSE,America/New_York
1840014152,Citrus Park,FL,Hillsborough,28.073,-82.5628,28163,FALSE,America/New_York
1840006760,Chaska,MN,Carver,44.8164,-93.6091,28146,TRUE,America/Chicago
1840020417,Ridgecrest,CA,Kern,35.6308,-117.6622,28138,TRUE,America/Los_Angeles
1840003967,Allen Park,MI,Wayne,42.2595,-83.2107,28128,TRUE,America/Detroit
1840019828,Maple Valley,WA,King,47.3659,-122.0368,28121,TRUE,America/Los_Angeles
1840007813,Oakdale,MN,Washington,44.9876,-92.9641,28109,TRUE,America/Chicago
1840000987,Glen Cove,NY,Nassau,40.8709,-73.6287,28101,TRUE,America/New_York
1840008904,Ramsey,MN,Anoka,45.2617,-93.4494,28070,TRUE,America/Chicago
1840015007,Crestview,FL,Okaloosa,30.7477,-86.5785,28046,TRUE,America/Chicago
1840016290,Clayton,NC,Johnston,35.659,-78.4498,28043,TRUE,America/New_York
1840006040,Tysons,VA,Fairfax,38.9215,-77.2273,28022,FALSE,America/New_York
1840014337,Henderson,KY,Henderson,37.8397,-87.5798,27994,TRUE,America/Chicago
1840008591,Maryland Heights,MO,St. Louis,38.7189,-90.4749,27981,TRUE,America/Chicago
1840001871,Williston,ND,Williams,48.1814,-103.6364,27964,TRUE,America/Chicago
1840015053,New Iberia,LA,Iberia,30.0049,-91.8202,27926,TRUE,America/Chicago
1840020980,Lake Jackson,TX,Brazoria,29.0516,-95.4521,27902,TRUE,America/Chicago
1840011134,Huntley,IL,McHenry,42.1599,-88.433,27859,TRUE,America/Chicago
1840021875,Walnut,CA,Los Angeles,34.0334,-117.8593,27857,TRUE,America/Los_Angeles
